,gene_name,AUROC,avg_diff,cluster_final
1673,Opalin,0.38163556433149737,0.81604445,12
1674,Ermn,0.3806579883312798,0.77402425,12
1675,Aqp4,0.37520066545133696,0.75878847,12
1676,Ntsr2,0.37410745173339965,0.9310462,12
1677,Mag,0.3646280741169749,1.2791523,12
1678,Ppp1r14a,0.36437639202546745,0.84026057,12
1679,Bsg,0.36275066175870396,1.4507053,12
1680,Aldoc,0.35925237786130476,0.7180278,12
1681,Mobp,0.3583690611772114,1.0982127,12
1682,F3,0.35672000901779843,0.7355953,12
1683,Mog,0.3564168244133572,1.2397527,12
1684,Id2,0.3552099164687545,0.88400614,12
1685,Slc7a10,0.3543295150212424,0.7067616,12
1686,Grb14,0.3524180915695245,0.7733878,12
1687,Mal,0.3510139192829295,2.044464,12
1688,Ugt8a,0.347579770590316,0.8641628,12
1689,Gjb6,0.347035593095165,0.7246182,12
1690,Tspan2,0.34469562986601576,1.1300368,12
1691,Tubb4a,0.3435810377464833,1.138956,12
1692,Nkain4,0.3429047028596527,0.7093723,12
1693,Cldn11,0.34156175054126225,1.6828638,12
1694,Slc6a11,0.3410525558850853,1.2629662,12
1695,Sirt2,0.3390390991530266,0.709307,12
1696,Clu,0.3390332686798643,0.93751246,12
1697,Slc1a2,0.33822866338346247,0.9217845,12
1698,Htra1,0.3371130995184029,0.7753334,12
1699,Id3,0.33709755158997007,0.88683283,12
1700,Stmn4,0.3363007202577847,0.80226296,12
1701,Nnat,0.33368089431684345,1.5099726,12
1702,Fgfr3,0.33287628902044164,0.7169631,12
1703,Gja1,0.3300057527335202,1.1219001,12
1704,Itih3,0.32272543524482156,1.0049244,12
1705,Meg3,0.3198480967392107,0.84601957,12
1706,Plp1,0.3167171326510384,3.4670434,12
1707,Tril,0.3164751680148016,0.74935395,12
1708,Ptprz1,0.316025249835775,0.9847282,12
1709,Sparcl1,0.3150389281258138,1.1722628,12
1710,Ptprd,0.3147104781376691,0.7369094,12
1711,Mt2,0.31303130186691747,0.9062966,12
1712,Enpp2,0.3087838021681586,1.1334742,12
1713,Gm3764,0.3087517345657658,1.1256546,12
1714,Cpe,0.305418647407966,0.8370583,12
1715,Car2,0.3024800889341507,1.331181,12
1716,Mbp,0.29989427408665636,0.9287975,12
1717,Gjc3,0.2997018684722994,0.8378017,12
1718,Nrxn1,0.29751155405431673,0.72492707,12
1719,Pllp,0.2972025389767131,0.8265963,12
1720,Cspg5,0.29591789138994595,0.9465592,12
1721,Slc6a1,0.29578670574379345,0.8205768,12
1722,Atp1b2,0.29074626169495743,1.1379704,12
1723,Stmn1,0.29073848773074096,0.7628573,12
1724,Ywhaq,0.2907287702754704,0.7175628,12
1725,Acsl3,0.2898007532971326,0.7992867,12
1726,Sept4,0.2884004679926459,1.2111748,12
1727,Timp3,0.2879933066168096,0.73307097,12
1728,Bcan,0.2852636734313112,1.0013281,12
1729,Atp1a2,0.2851577531688622,1.4622676,12
1730,Xist,0.2817216609851946,0.9044415,12
1731,Cnp,0.28086846841243995,1.689131,12
1732,Gpr37l1,0.27860916006203623,1.2084783,12
1733,Mt3,0.27752566379936955,0.9632308,12
1734,Cmtm5,0.274304327377181,0.76193124,12
1735,Tsc22d1,0.2690792516782045,0.92455804,12
1736,Aplp1,0.26566842487824033,1.440588,12
1737,Sept7,0.26375991666310356,0.86695236,12
1738,Ttyh1,0.26304762719177205,0.8844745,12
1739,Serpine2,0.26089715434039856,0.92572045,12
1740,Plpp3,0.2590877641690215,1.2456381,12
1741,Slc1a3,0.256690467953776,1.2557712,12
1742,Pcdh9,0.25660495434739516,0.8409735,12
1743,Ntrk2,0.2561307425301921,1.1312603,12
1744,Olig1,0.2543271828319774,1.1792464,12
1745,Ckb,0.25383353610423337,0.85153556,12
1746,Sparc,0.2533505785772868,0.8948834,12
1747,Fabp5,0.25041396359452556,0.9193381,12
1748,Gng11,0.23529165970249039,1.0548897,12
1749,Fez1,0.23299250978547745,0.9972799,12
1750,Cryab,0.23204894487870675,1.7036554,12
1751,Shisa4,0.23196245952679878,0.83819306,12
1752,Phyhipl,0.2299266526476179,0.7699069,12
1753,Csrp1,0.22515246687319498,1.0176935,12
1754,Ank2,0.2185640321997598,0.81597245,12
1755,Qk,0.2135741189183306,0.8675873,12
1756,Syt11,0.21032751711243872,1.2459127,12
1757,Kif1b,0.20904286952567158,0.91733825,12
1758,Ncam1,0.20168481239480857,0.84074867,12
1759,Dbi,0.19378354951432156,0.934816,12
1760,Prnp,0.1892697915411495,0.94836533,12
1761,Cd81,0.1889005282408685,0.956203,12
1762,S100a16,0.18066206966249332,0.95751095,12
1763,Gpm6b,0.1802111797379397,1.1488415,12
1764,Zbtb20,0.17298625174428323,0.94742256,12
1765,Tuba1a,0.17157916422110708,1.04729,12
1766,Scd2,0.15052046690429086,1.42318,12
1767,Malat1,0.14680548375435828,1.050816,12
1768,Ptn,0.10057566205022757,1.6924521,12
1769,Hexb,0.997884293238749,3.0699153,13
1770,C1qc,0.9962393408312719,2.8651965,13
1771,Ctss,0.9959928283556415,2.5653806,13
1772,C1qa,0.9952939923655367,3.0628445,13
1773,Ctsd,0.9951629286194072,2.4157705,13
1774,Cx3cr1,0.9949545577417717,2.5242906,13
1775,C1qb,0.9942480422352922,2.9874976,13
1776,Csf1r,0.9914109729025705,2.1349835,13
1777,Selplg,0.9877593628663641,2.2762282,13
1778,Tyrobp,0.987599884909648,2.1850832,13
1779,Ly86,0.9872699216894116,2.0178893,13
1780,Trem2,0.9866297060076344,2.146139,13
1781,P2ry12,0.9861451285243861,2.325107,13
1782,Laptm5,0.9779085912285588,1.8606968,13
1783,Lgmn,0.9765452210881568,2.010015,13
1784,Fcer1g,0.9740752326381494,1.8162998,13
1785,Rgs10,0.971333645292354,1.6962531,13
1786,Tmem119,0.9686148405118039,1.917089,13
1787,Fcgr3,0.9667082725798261,1.6126833,13
1788,Cst3,0.9606998189682007,1.6469634,13
1789,Gpr34,0.959422203427317,1.9304489,13
1790,Fcrls,0.9556920063402088,1.8927178,13
1791,Tgfbr1,0.9526486140008847,1.5529248,13
1792,Siglech,0.9478043750716756,1.6285617,13
1793,Ctsz,0.9471288336145743,1.6201719,13
1794,Vsir,0.9434216750765902,1.4167247,13
1795,Olfml3,0.9383199163649469,1.6287445,13
1796,Rplp1,0.9350614975671291,1.008254,13
1797,Tmsb4x,0.9272463097363981,1.1812835,13
1798,B2m,0.92141218114648,1.3276498,13
1799,Aif1,0.9191953607529613,1.3910135,13
1800,Mef2c,0.9074771867166893,1.1569276,13
1801,Serinc3,0.9058739596815151,1.3901038,13
1802,Fau,0.9010468716722096,0.98975337,13
1803,Mafb,0.8987097388554859,1.3170874,13
1804,Lair1,0.894404601975786,1.1835074,13
1805,Hpgds,0.8943367662478088,1.2134693,13
1806,Itgb5,0.8940600476744377,1.1580418,13
1807,Btg2,0.8914316052032308,1.4999287,13
1808,Junb,0.8896578929045365,1.8007063,13
1809,Cyba,0.8826953873752847,1.2010357,13
1810,Zfp36,0.8815585629679386,1.449544,13
1811,Grn,0.880710232392405,1.1671886,13
1812,Cd53,0.8796281885351989,1.1244086,13
1813,Itm2b,0.8795173475155229,0.90063655,13
1814,Kctd12,0.8792874739920379,1.203435,13
1815,Cyth4,0.8778124948803224,1.0595405,13
1816,Marcks,0.8776681199724766,1.0000241,13
1817,Ltc4s,0.8776146193417322,1.1509575,13
1818,Rnase4,0.8766644071822932,1.1077946,13
1819,Rps12,0.8721647225544324,0.9356742,13
1820,Ifngr1,0.8697812566555808,1.1070185,13
1821,F11r,0.8697402992349155,0.99423933,13
1822,Rps29,0.8684212143056078,0.9748957,13
1823,Sirpa,0.8675769794721407,0.96659553,13
1824,Unc93b1,0.8675081198086468,1.1106402,13
1825,Rps24,0.8664365712904865,0.7756361,13
1826,Ier5,0.8662768373498909,1.2125629,13
1827,Rhob,0.8656409733940595,0.97792554,13
1828,Ctsh,0.8648481913203034,1.0788116,13
1829,Pld4,0.8648215689968708,1.0213829,13
1830,Rps11,0.8646697705565295,0.8412093,13
1831,Lpcat2,0.8637643555759432,1.1331652,13
1832,Cd300c2,0.8633893391929751,1.0374576,13
1833,Rpl12,0.8594704819869263,0.8655945,13
1834,Rpl30,0.8578360249184946,0.74330854,13
1835,Cd68,0.85765478833205,1.0450853,13
1836,Rps9,0.8570427308769804,0.85196936,13
1837,Ctsb,0.8510414448139714,0.8854928,13
1838,Ptgs1,0.8508054276773866,0.99095696,13
1839,Zfhx3,0.8503628315503203,1.0475112,13
1840,Ly6e,0.849155099608447,0.84244967,13
1841,Epb41l2,0.847901034584446,0.9208573,13
1842,Jun,0.8477116065138681,1.4071496,13
1843,Ccr5,0.8465696624289389,1.0586076,13
1844,Rpl35a,0.8438997505693082,0.7457682,13
1845,Rgs2,0.843729009321909,1.0989473,13
1846,Mpeg1,0.8434456351676797,0.94740605,13
1847,P2ry13,0.8416691070463146,1.0836437,13
1848,Apbb1ip,0.8414807029112534,0.9540479,13
1849,Irf8,0.8409753907337931,0.9626293,13
1850,Rps23,0.8378795216992415,0.7427366,13
1851,Pou2f2,0.8371225773685677,0.96365196,13
1852,Rps4x,0.8356066408361869,0.8805469,13
1853,Coro1a,0.8330421943347693,0.94253886,13
1854,Spi1,0.8327560043578695,0.89838684,13
1855,Cd14,0.8314571421550156,0.9914634,13
1856,Rpl18a,0.8295226719802093,0.8282602,13
1857,Hexa,0.828700707744229,0.94749403,13
1858,Rpl39,0.8285514691426793,0.8007214,13
1859,Man2b1,0.8283000929733448,0.92293656,13
1860,Maf,0.8280540924654729,0.9560603,13
1861,Fam105a,0.8274064532512,0.8693444,13
1862,Ssh2,0.8267503665689149,0.95037144,13
1863,Rpl10,0.825539818804371,0.84236217,13
1864,Clta,0.8250319467881191,0.73112667,13
1865,Abi3,0.8243525655728304,0.88827175,13
1866,Clic1,0.8242378847949672,0.856426,13
1867,Anxa3,0.8225606784187158,0.90321994,13
1868,Rplp0,0.8220471747571225,0.7833154,13
1869,P2ry6,0.8219714035288913,0.89670545,13
1870,Rpl32,0.8205468532413702,0.70560217,13
1871,Cd37,0.8175943351791477,0.8763647,13
1872,Srgap2,0.816445223545602,0.82755196,13
1873,Ctsl,0.8154248718032734,0.92491966,13
1874,Slco2b1,0.8150332164681596,0.8943751,13
1875,Susd3,0.8140123527580726,0.80687904,13
1876,Abhd12,0.813487329821917,0.7750695,13
1877,Hpgd,0.81267048526352,0.895378,13
1878,Basp1,0.8099647356608072,0.9759095,13
1879,Capza2,0.8086428349088289,0.7576896,13
1880,Ftl1,0.8069866192106685,0.76018214,13
1881,Pycard,0.8069510374514653,0.85753495,13
1882,Rhoh,0.8053565138681826,0.8892042,13
1883,Fcgr1,0.805164269974934,0.8915844,13
1884,Rplp2,0.8047608393813792,0.7174399,13
1885,Ptpn18,0.8039688252592604,0.8522837,13
1886,Inpp5d,0.8037322961549173,0.8400384,13
1887,Mef2a,0.8029308106292697,0.8479709,13
1888,Cd84,0.8016880088959517,0.84903026,13
1889,Plxdc2,0.7988209894493684,0.79500276,13
1890,Cmtm7,0.7966970912039845,0.8543194,13
1891,Cd52,0.7945565540064549,0.81888777,13
1892,Cfh,0.7899713707629546,0.7512605,13
1893,Tnfaip8l2,0.7888109958387259,0.78184724,13
1894,Lyn,0.788217625206835,0.77811706,13
1895,Fyb,0.7870715853798391,0.8186427,13
1896,Limd2,0.7861863931257065,0.7952864,13
1897,Ctsc,0.7860271711528694,0.81830573,13
1898,Bin2,0.7854857652484478,0.74902326,13
1899,Itgam,0.7846320590114517,0.79704136,13
1900,Ncf1,0.7841989342879142,0.751758,13
1901,Camk1,0.783497282475139,0.7134837,13
1902,Crybb1,0.7831007634463212,0.86570406,13
1903,Smap2,0.7808222509379248,0.77278715,13
1904,Scoc,0.7801052400923999,0.7459066,13
1905,Rrbp1,0.7793244892609643,0.72834486,13
1906,Jund,0.7787236950965777,0.8144473,13
1907,Alox5ap,0.7764113927161322,0.7227054,13
1908,Sgk1,0.7755141692196793,0.9464036,13
1909,Erp29,0.7738461782630777,0.7023572,13
1910,Cd33,0.7722319439210996,0.71308035,13
1911,Tgfb1,0.7712236234210914,0.77462757,13
1912,Ivns1abp,0.768411384524648,0.7213596,13
1913,Lcp1,0.7673203812316715,0.7517898,13
1914,Ppfia4,0.7661912363407002,0.7148728,13
1915,Ptprc,0.7647968921509198,0.71354896,13
1916,Bcl2a1b,0.7644167560903684,0.7810162,13
1917,Btg1,0.7624423524304135,0.7873695,13
1918,Tmem173,0.7616104048231459,0.7085236,13
1919,Pmepa1,0.7614514388341881,0.8683909,13
1920,Arhgap45,0.756581857500942,0.7103849,13
1921,Cebpa,0.7565083901276234,0.7060916,13
1922,Fos,0.7437539933485148,1.2996943,13
1923,Txnip,0.7414442508068612,0.703631,13
1924,Dusp1,0.7347623036091679,0.9644351,13
1925,Ccl9,0.7337160974950442,0.7518881,13
1926,Egr1,0.7105173024623602,0.81943583,13
1927,Ier2,0.7016070155965858,0.79033446,13
1928,Socs3,0.6993082803617361,0.74196225,13
1929,Nfkbia,0.6787312722194008,0.7506286,13
1930,Atf3,0.6616323170432019,0.7727993,13
1931,Ccl4,0.6217039515719458,1.0880759,13
1932,Ccl3,0.5944659869100084,0.758754,13
1933,6330403K07Rik,0.478966828585003,0.76311684,13
1934,Vtn,0.45506382190075195,1.3347789,13
1935,Rgs5,0.44534462597683444,0.9973207,13
1936,Ly6c1,0.44487899130064384,0.88798535,13
1937,Cldn5,0.4421594185684562,1.3948832,13
1938,Flt1,0.4333469175445207,0.84727705,13
1939,Cxcl12,0.4244565974213208,0.73678416,13
1940,Itm2a,0.4230576455217156,0.97978985,13
1941,Bsg,0.40700745629843216,1.3374243,13
1942,Igfbp7,0.4039364177001589,1.0431637,13
1943,Mag,0.39148203402742504,1.1966324,13
1944,Pltp,0.38600474696505516,0.7306284,13
1945,Ptgds,0.38087150223627525,2.292985,13
1946,Id2,0.3792380691033601,0.7256138,13
1947,Opalin,0.37435056889857304,0.83441806,13
1948,Mobp,0.370000122872262,0.99139965,13
1949,Apoe,0.369845764593129,1.2059069,13
1950,Agt,0.3680039605825784,1.1082947,13
1951,Slc1a3,0.3672572556070709,0.89013803,13
1952,Ermn,0.36547330395321026,0.8022147,13
1953,Slc7a10,0.36296414996969145,0.7039092,13
1954,Aqp4,0.3624230000491489,0.8005091,13
1955,Gatm,0.36176281762479734,0.78237355,13
1956,Aldoc,0.3581365499926277,0.7183728,13
1957,Mog,0.3560500253936008,1.245332,13
1958,Nnat,0.35369522968921513,1.3835871,13
1959,Cpe,0.3518518897753895,0.7176329,13
1960,Cldn11,0.35071557733580166,1.6567898,13
1961,Slc7a11,0.34919938481954155,0.7376595,13
1962,S100a6,0.34866156268942805,0.98572993,13
1963,Ntsr2,0.34664236185062014,0.9228493,13
1964,Stmn4,0.34570546085289733,0.76806813,13
1965,Ppp1r14a,0.3449339254411114,0.8782695,13
1966,F3,0.34445113984501713,0.7587479,13
1967,Slc4a4,0.3442742549845181,0.93708336,13
1968,Gjb6,0.3434730254427497,0.71659744,13
1969,Apod,0.3433639763102279,1.4159788,13
1970,Qdpr,0.34047980594374083,1.002446,13
1971,Slc1a2,0.3391543214174544,0.9806416,13
1972,Grb14,0.33661470535231575,0.8065967,13
1973,Mal,0.3364570192827536,2.0624425,13
1974,Tspan2,0.335313027326791,1.1425405,13
1975,Ugt8a,0.3340825128196727,0.906043,13
1976,Clu,0.33016109577483255,0.95804644,13
1977,S1pr1,0.3298477715067416,0.75364214,13
1978,Desi1,0.3284672504464359,0.7401058,13
1979,Tubb4a,0.3283443781844394,1.1487542,13
1980,Plp1,0.32522009493930104,3.493719,13
1981,Slc6a11,0.3252131833745638,1.3488884,13
1982,Nkain4,0.3213043095398024,0.7685229,13
1983,Mt1,0.32017439669719355,0.89240825,13
1984,Ednrb,0.3198861588492603,0.81812686,13
1985,Gsn,0.3168299673159783,0.8243399,13
1986,Itih3,0.3141641511984142,0.975821,13
1987,Id3,0.31235127336620844,0.9393974,13
1988,Mt2,0.3084907804846082,0.96037674,13
1989,Gja1,0.3081249795212896,1.1284115,13
1990,Sparcl1,0.3064633881616671,1.219202,13
1991,Gm3764,0.3060904196497321,1.1309484,13
1992,Cspg5,0.29996344550205606,1.0193022,13
1993,Htra1,0.29960711594226647,0.8775137,13
1994,Tsc22d1,0.2986274656367241,0.8249154,13
1995,Enpp2,0.2972866220776881,1.1697807,13
1996,Ptprd,0.2964216525500091,0.7745321,13
1997,Sept4,0.2932776585461754,1.1975517,13
1998,Tril,0.29325461999705105,0.79766345,13
1999,Nrxn1,0.28837710316355114,0.7655054,13
2000,Prdx6,0.28692669850423497,0.80024844,13
2001,App,0.2869251626009601,0.78627104,13
2002,Car2,0.28416360851259026,1.3684546,13
2003,Gjc3,0.2841249549468373,0.8843584,13
2004,Pllp,0.2819588193613919,0.86239374,13
2005,Olig2,0.2813682645521716,0.70663303,13
2006,Ntrk2,0.27887702944019394,1.0261438,13
2007,Ywhaq,0.2778664050852733,0.71727264,13
2008,Slc6a1,0.27761554088369733,0.829238,13
2009,Tuba1a,0.2730723389963794,0.7129799,13
2010,Aplp1,0.2700755357230623,1.3999475,13
2011,Gpr37l1,0.2691719126296302,1.204285,13
2012,Timp3,0.2678223656187028,0.7770244,13
2013,Atp1b2,0.2672720002785105,1.2201921,13
2014,Cnp,0.26640754271858974,1.6814544,13
2015,Ptprz1,0.26573251322924685,1.1768844,13
2016,Sept7,0.2656075930962172,0.8292498,13
2017,Ttyh1,0.26477282966627896,0.8487983,13
2018,Cmtm5,0.26390734817084155,0.7729161,13
2019,Atp1a2,0.26107053482199905,1.5533553,13
2020,Bcan,0.254625372712528,1.0838743,13
2021,Sptbn1,0.25356483150117143,0.79028344,13
2022,Cryab,0.2516121864709448,1.5927434,13
2023,Pcdh9,0.25057673167974576,0.8313609,13
2024,Acsl3,0.24628925768770785,0.90772486,13
2025,Plpp3,0.23985971059486558,1.2992239,13
2026,Ank2,0.23730934320680216,0.72344255,13
2027,Olig1,0.23449326455217154,1.2249179,13
2028,Kif1b,0.23447073797080553,0.79352736,13
2029,Fabp5,0.23348084831009683,0.9606124,13
2030,Fez1,0.23266016399351233,0.9710922,13
2031,Shisa4,0.2273981593735153,0.8282319,13
2032,Csrp1,0.21842643637674275,1.0069218,13
2033,Gng11,0.21146111502482018,1.103213,13
2034,Ncam1,0.19734974770228866,0.8373505,13
2035,Syt11,0.1906962147151821,1.2858962,13
2036,Gpm6b,0.18168993389472302,1.0979289,13
2037,Zbtb20,0.18056590868133487,0.9070399,13
2038,S100a16,0.17835318402988254,0.9369285,13
2039,Prnp,0.17104382034437,0.9877309,13
2040,Dbi,0.1687924421271646,1.0050777,13
2041,Malat1,0.1648981593735153,0.9557252,13
2042,Scd2,0.1581212421566539,1.3345895,13
2043,Ptn,0.07439454692901261,1.7867117,13
2044,Vtn,0.9955630398258664,3.4658728,14
2045,Higd1b,0.9941289715875028,2.3659623,14
2046,Ndufa4l2,0.9933136849796869,2.110506,14
2047,Pdgfrb,0.99250933318239,2.1270747,14
2048,Rgs5,0.9918603200168783,2.7261586,14
2049,Cald1,0.9890282040924492,2.1150274,14
2050,Myl9,0.9762508780009622,1.8352362,14
2051,Igfbp7,0.9722487373509971,1.9863272,14
2052,Nbl1,0.958655481427546,1.470955,14
2053,Ifitm1,0.9486112147416684,1.783968,14
2054,Ptn,0.9431743626291915,1.3948226,14
2055,Cox4i2,0.9424279010052307,1.5689081,14
2056,Atp13a5,0.9413871643334782,1.7904881,14
2057,Kcnj8,0.9355933228187626,1.8690387,14
2058,Itga1,0.9351134776042216,1.5131003,14
2059,Rgs4,0.9241683754988204,1.418831,14
2060,Slc19a1,0.9234836633930845,1.3431263,14
2061,Gm13889,0.9207644333066609,1.4784582,14
2062,P2ry14,0.9186163862638196,1.4729928,14
2063,Abcc9,0.9163776446160853,1.5258983,14
2064,Eva1b,0.9146116727172618,1.2269447,14
2065,Myo1b,0.9060934553229372,1.2948728,14
2066,Tm4sf1,0.90565638451425,1.2927109,14
2067,Notch3,0.9049713507964402,1.2996839,14
2068,Gucy1b1,0.9024270776783211,1.3473289,14
2069,Gper1,0.8981927331108637,1.158931,14
2070,Ebf1,0.8977212498102488,1.2478405,14
2071,Sod3,0.895809587641863,1.3596466,14
2072,Itm2b,0.890977687840748,0.8784025,14
2073,Art3,0.8885379386467079,1.3395736,14
2074,Slc6a20a,0.8823716703501969,1.3137945,14
2075,Gng11,0.8805976581495214,1.0010147,14
2076,Car4,0.87820422109415,1.2602768,14
2077,Mfge8,0.8777131194570159,1.0917783,14
2078,Zic1,0.8717613664139225,1.1977183,14
2079,Gucy1a1,0.8713217227086425,1.1542592,14
2080,Nid1,0.8597822814903248,1.1378775,14
2081,Pth1r,0.8555273537501255,1.1451013,14
2082,Sept11,0.8535899626158124,1.0336666,14
2083,S1pr3,0.8504806170835189,1.0215716,14
2084,Mgp,0.843301592365701,1.6519175,14
2085,Dlc1,0.8413889653610932,0.98141736,14
2086,Pde8b,0.8408927179307737,0.9789577,14
2087,Lamc1,0.8398921827682823,0.99990654,14
2088,Col4a1,0.8397699701801286,1.1119521,14
2089,Cd248,0.839302667836477,1.1148996,14
2090,Pten,0.8367288064075415,0.91186976,14
2091,Gjc1,0.8347077961339656,0.99393034,14
2092,Phlda1,0.8319239220206502,1.0059245,14
2093,Nr2f2,0.8314919970051484,0.89703536,14
2094,Epas1,0.8306924693889629,0.8747992,14
2095,Atp1a2,0.8303464147972429,0.8943763,14
2096,Perp,0.8300810848361194,1.004079,14
2097,Plxdc2,0.828628684709533,0.9050605,14
2098,Rarres2,0.8266629917127,0.93720585,14
2099,Ifitm2,0.8244728134881532,0.9127014,14
2100,Slc38a11,0.820625689857899,0.91552407,14
2101,Efhd2,0.8149270455171136,0.8730033,14
2102,Sept4,0.8117501614492613,0.8004688,14
2103,Ggt5,0.8091489629940284,0.88478786,14
2104,Bgn,0.8082262579534666,0.9550069,14
2105,Ddit4l,0.8067677471974724,0.97104645,14
2106,Cspg4,0.8064490296320499,0.90786016,14
2107,Rasgrp2,0.8063750588550096,0.87272584,14
2108,Ecm2,0.8063107364401918,0.9595172,14
2109,Tnfaip1,0.8060849647641812,0.83170986,14
2110,Rbpms,0.8058807410971347,0.83687484,14
2111,Sdc2,0.8046113382407047,0.835744,14
2112,Arhgap29,0.8033576943759052,0.86363,14
2113,Tagln2,0.8023124551351157,0.8758469,14
2114,Gja4,0.8020487332343625,0.9459385,14
2115,Sept7,0.7976915328546029,0.7256919,14
2116,Hspb1,0.7969714434207175,0.7882608,14
2117,Gm13861,0.7943631694998546,0.88161254,14
2118,Pitpnc1,0.7938389418190894,0.8137826,14
2119,Inpp4b,0.7926245346273287,0.9733754,14
2120,Lhfp,0.7923887929770215,0.80085886,14
2121,Aspn,0.7922617562077563,1.0093132,14
2122,Foxs1,0.790207941502623,0.8697583,14
2123,Colec12,0.7887510388069993,0.76805705,14
2124,Foxd1,0.7885288048638037,0.87271637,14
2125,Atp2a3,0.7858160070188619,0.8308679,14
2126,Vstm4,0.7844658795318357,0.7587564,14
2127,Cp,0.7785331016011134,0.80332875,14
2128,Pcdh18,0.7768632917124428,0.82666135,14
2129,Ace2,0.7742591987485431,0.8255935,14
2130,Plxdc1,0.7736005372208086,0.7856594,14
2131,Fry,0.7735487576768804,0.71018475,14
2132,Lims1,0.7707896476932696,0.7139363,14
2133,Serpinh1,0.7701978814769455,0.72448933,14
2134,Col4a2,0.7679556020963962,0.7482175,14
2135,Tbx2,0.7670325754437604,0.7498312,14
2136,Mylk,0.7655788888688775,0.72046,14
2137,Oaz2,0.7639161544458367,0.74016964,14
2138,Dock6,0.7637952283059791,0.719254,14
2139,Il34,0.763671729269529,0.823598,14
2140,Adap2,0.7593563384594009,0.70503706,14
2141,Itgb1,0.758305953425426,0.70150393,14
2142,Enpep,0.757401258661013,0.7498615,14
2143,Pde4d,0.7539156270020351,0.73046625,14
2144,Ankrd50,0.7519364262980908,0.7267358,14
2145,Pdzd2,0.7499253859988113,0.72720355,14
2146,Myh9,0.7486749582547527,0.730518,14
2147,Heyl,0.7460663627218159,0.7108474,14
2148,Rapgef5,0.7341760427306667,0.7084227,14
2149,Crip1,0.7105478468714863,0.85861456,14
2150,Cst3,0.5222951138120808,0.77145624,14
2151,Flt1,0.4718682702673497,0.7320615,14
2152,C1qc,0.466215294841085,0.87119734,14
2153,C1qb,0.4650803258316245,0.9878625,14
2154,C1qa,0.46038768405858993,1.0279335,14
2155,Ly6c1,0.4498449186578743,0.89460856,14
2156,Cldn5,0.44917693037999107,1.356607,14
2157,Klf2,0.4461235453485889,0.72279584,14
2158,Hexb,0.4459125678279865,0.824246,14
2159,Bsg,0.4385161333480846,1.2605132,14
2160,6330403K07Rik,0.43458924992345627,0.94784707,14
2161,Itm2a,0.42951388978225574,0.9348575,14
2162,Cryab,0.41606214317140383,0.9919769,14
2163,Mobp,0.3887212575289387,0.9297063,14
2164,Ptgds,0.3752900940908284,2.2014115,14
2165,Tubb4a,0.37526854608186444,0.9812285,14
2166,Apod,0.3739528310867658,1.295666,14
2167,Opalin,0.37319446981606363,0.8362291,14
2168,Nnat,0.3663245143014457,1.418195,14
2169,Aqp4,0.36524840030154343,0.7623962,14
2170,Agt,0.3652017665508006,1.0881577,14
2171,Mog,0.36387768964177564,1.2023462,14
2172,Ermn,0.36324379224374587,0.81084734,14
2173,Qdpr,0.3626742172605341,0.87501514,14
2174,S100a6,0.3622020907357712,0.8958679,14
2175,Mag,0.36084199327444827,1.2512469,14
2176,Fth1,0.3587180671371637,1.0427475,14
2177,Slc1a2,0.3582372570864004,0.9264319,14
2178,Cldn11,0.3557878595301376,1.5889099,14
2179,Stmn4,0.35425409154880655,0.73891544,14
2180,Trf,0.34940225179909795,1.4271575,14
2181,Slc7a11,0.34904140305196996,0.71796685,14
2182,Htra1,0.34772922578968635,0.7196363,14
2183,Ugt8a,0.34683996840482983,0.8417722,14
2184,Ntsr2,0.3428011639784185,0.93642926,14
2185,F3,0.34200324442260344,0.78531915,14
2186,Tspan2,0.3402826198262266,1.108659,14
2187,Plp1,0.33957635971152683,3.1344001,14
2188,Ednrb,0.3387028613183007,0.74107945,14
2189,Desi1,0.33695329163525584,0.7097923,14
2190,Clu,0.3343424448178003,0.93161327,14
2191,Apoe,0.3309970360231252,1.4348676,14
2192,Slc4a4,0.3297925988056614,0.99602467,14
2193,Car2,0.3289194220245094,1.2021129,14
2194,Mal,0.3265986692978822,2.0536218,14
2195,Gsn,0.3265658648663251,0.79457074,14
2196,Itih3,0.31963383822140806,0.97275245,14
2197,Plpp3,0.31872850023284716,1.0279016,14
2198,Slc6a11,0.31604239619005475,1.3032149,14
2199,Tril,0.3149405532242253,0.71847034,14
2200,Gja1,0.31297839796020765,1.0958396,14
2201,Enpp2,0.31195567156460413,1.0838654,14
2202,Mt2,0.3108178080464768,0.9279267,14
2203,S1pr1,0.3083179173945821,0.8028704,14
2204,Cspg5,0.30507188673080043,1.0052267,14
2205,Gm3764,0.3047579933464894,1.1293308,14
2206,Aplp1,0.3024330596628991,1.2595059,14
2207,Nrxn1,0.2974114087380714,0.7255235,14
2208,Ptprd,0.29718917479487583,0.7715498,14
2209,Gjc3,0.2970737160602779,0.8329319,14
2210,Id2,0.29507972120092524,1.0681446,14
2211,Ckb,0.2939624408555396,0.74083674,14
2212,Mt1,0.28960138113089096,0.93831587,14
2213,Pllp,0.2891916473485014,0.8269668,14
2214,Gpr37l1,0.28608616116109675,1.1378763,14
2215,Fabp5,0.28512518428371847,0.7715949,14
2216,Ttyh1,0.28448324658383656,0.7971737,14
2217,Ntrk2,0.28370430214039266,0.99312675,14
2218,Selenop,0.2834434747483064,0.7840842,14
